TRE_CN,PLT_CN,Year,RW,MEASYEAR
533751742126144,40418366010690,1948,0.21,2017
533751742126144,40418366010690,1949,0.21,2017
533751742126144,40418366010690,1950,0.2,2017
533751742126144,40418366010690,1951,0.2,2017
533751742126144,40418366010690,1952,0.23,2017
533751742126144,40418366010690,1953,0.19,2017
533751742126144,40418366010690,1954,0.18,2017
533751742126144,40418366010690,1955,0.14,2017
533751742126144,40418366010690,1956,0.18,2017
533751742126144,40418366010690,1957,0.16,2017
533751742126144,40418366010690,1958,0.14,2017
533751742126144,40418366010690,1959,0.15,2017
533751742126144,40418366010690,1960,0.16,2017
533751742126144,40418366010690,1961,0.12,2017
533751742126144,40418366010690,1962,0.16,2017
533751742126144,40418366010690,1963,0.16,2017
533751742126144,40418366010690,1964,0.13,2017
533751742126144,40418366010690,1965,0.14,2017
533751742126144,40418366010690,1966,0.19,2017
533751742126144,40418366010690,1967,0.18,2017
533751742126144,40418366010690,1968,0.17,2017
533751742126144,40418366010690,1969,0.19,2017
533751742126144,40418366010690,1970,0.27,2017
533751742126144,40418366010690,1971,0.25,2017
533751742126144,40418366010690,1972,0.24,2017
533751742126144,40418366010690,1973,0.25,2017
533751742126144,40418366010690,1974,0.33,2017
533751742126144,40418366010690,1975,0.3,2017
533751742126144,40418366010690,1976,0.32,2017
533751742126144,40418366010690,1977,0.28,2017
533751742126144,40418366010690,1978,0.2,2017
533751742126144,40418366010690,1979,0.26,2017
533751742126144,40418366010690,1980,0.3,2017
533751742126144,40418366010690,1981,0.3,2017
533751742126144,40418366010690,1982,0.17,2017
533751742126144,40418366010690,1983,0.33,2017
533751742126144,40418366010690,1984,0.32,2017
533751742126144,40418366010690,1985,0.26,2017
533751742126144,40418366010690,1986,0.3,2017
533751742126144,40418366010690,1987,0.26,2017
533751742126144,40418366010690,1988,0.23,2017
533751742126144,40418366010690,1989,0.2,2017
533751742126144,40418366010690,1990,0.24,2017
533751742126144,40418366010690,1991,0.24,2017
533751742126144,40418366010690,1992,0.2,2017
533751742126144,40418366010690,1993,0.22,2017
533751742126144,40418366010690,1994,0.27,2017
533751742126144,40418366010690,1995,0.32,2017
533751742126144,40418366010690,1996,0.23,2017
533751742126144,40418366010690,1997,0.2,2017
533751742126144,40418366010690,1998,0.24,2017
533751742126144,40418366010690,1999,0.2,2017
533751742126144,40418366010690,2000,0.19,2017
533751742126144,40418366010690,2001,0.15,2017
533751742126144,40418366010690,2002,0.14,2017
533751742126144,40418366010690,2003,0.11,2017
533751742126144,40418366010690,2004,0.1,2017
533751742126144,40418366010690,2005,0.14,2017
533751742126144,40418366010690,2006,0.09,2017
533751742126144,40418366010690,2007,0.13,2017
533751742126144,40418366010690,2008,0.16,2017
533751742126144,40418366010690,2009,0.11,2017
533751742126144,40418366010690,2010,0.15,2017
533751742126144,40418366010690,2011,0.15,2017
533751742126144,40418366010690,2012,0.06,2017
533751742126144,40418366010690,2013,0.12,2017
533751742126144,40418366010690,2014,0.09,2017
533751742126144,40418366010690,2015,0.09,2017
533751742126144,40418366010690,2016,0.11,2017
533751742126144,40418366010690,2017,0.14,2017
533756148126144,40420692010690,1772,1.11,2017
533756148126144,40420692010690,1773,1.19,2017
533756148126144,40420692010690,1774,1.25,2017
533756148126144,40420692010690,1775,1.45,2017
533756148126144,40420692010690,1776,1.15,2017
533756148126144,40420692010690,1777,1.18,2017
533756148126144,40420692010690,1778,1.18,2017
533756148126144,40420692010690,1779,0.97,2017
533756148126144,40420692010690,1780,1.15,2017
533756148126144,40420692010690,1781,1.06,2017
533756148126144,40420692010690,1782,1.01,2017
533756148126144,40420692010690,1783,1.21,2017
533756148126144,40420692010690,1784,1.3,2017
533756148126144,40420692010690,1785,1.18,2017
533756148126144,40420692010690,1786,1.34,2017
533756148126144,40420692010690,1787,1.12,2017
533756148126144,40420692010690,1788,1.16,2017
533756148126144,40420692010690,1789,1.56,2017
533756148126144,40420692010690,1790,1.42,2017
533756148126144,40420692010690,1791,1.25,2017
533756148126144,40420692010690,1792,1.44,2017
533756148126144,40420692010690,1793,1.39,2017
533756148126144,40420692010690,1794,1.16,2017
533756148126144,40420692010690,1795,1.37,2017
533756148126144,40420692010690,1796,1.21,2017
533756148126144,40420692010690,1797,0.87,2017
533756148126144,40420692010690,1798,1.2,2017
533756148126144,40420692010690,1799,1.04,2017
533756148126144,40420692010690,1800,1.23,2017
533756148126144,40420692010690,1801,1.12,2017
533756148126144,40420692010690,1802,1.02,2017
533756148126144,40420692010690,1803,1.04,2017
533756148126144,40420692010690,1804,1.01,2017
533756148126144,40420692010690,1805,0.97,2017
533756148126144,40420692010690,1806,0.82,2017
533756148126144,40420692010690,1807,0.78,2017
533756148126144,40420692010690,1808,0.9,2017
533756148126144,40420692010690,1809,0.91,2017
533756148126144,40420692010690,1810,0.87,2017
533756148126144,40420692010690,1811,1.08,2017
533756148126144,40420692010690,1812,0.97,2017
533756148126144,40420692010690,1813,1.05,2017
533756148126144,40420692010690,1814,0.89,2017
533756148126144,40420692010690,1815,1.05,2017
533756148126144,40420692010690,1816,1.07,2017
533756148126144,40420692010690,1817,0.94,2017
533756148126144,40420692010690,1818,0.86,2017
533756148126144,40420692010690,1819,0.88,2017
533756148126144,40420692010690,1820,0.89,2017
533756148126144,40420692010690,1821,0.63,2017
533756148126144,40420692010690,1822,0.7,2017
533756148126144,40420692010690,1823,0.71,2017
533756148126144,40420692010690,1824,0.71,2017
533756148126144,40420692010690,1825,0.65,2017
533756148126144,40420692010690,1826,0.64,2017
533756148126144,40420692010690,1827,0.62,2017
533756148126144,40420692010690,1828,0.59,2017
533756148126144,40420692010690,1829,0.65,2017
533756148126144,40420692010690,1830,0.67,2017
533756148126144,40420692010690,1831,0.67,2017
533756148126144,40420692010690,1832,0.58,2017
533756148126144,40420692010690,1833,0.63,2017
533756148126144,40420692010690,1834,0.74,2017
533756148126144,40420692010690,1835,0.82,2017
533756148126144,40420692010690,1836,0.69,2017
533756148126144,40420692010690,1837,0.65,2017
533756148126144,40420692010690,1838,0.67,2017
533756148126144,40420692010690,1839,0.47,2017
533756148126144,40420692010690,1840,0.47,2017
533756148126144,40420692010690,1841,0.62,2017
533756148126144,40420692010690,1842,0.57,2017
533756148126144,40420692010690,1843,0.62,2017
533756148126144,40420692010690,1844,0.48,2017
533756148126144,40420692010690,1845,0.66,2017
533756148126144,40420692010690,1846,0.46,2017
533756148126144,40420692010690,1847,0.5,2017
533756148126144,40420692010690,1848,0.43,2017
533756148126144,40420692010690,1849,0.51,2017
533756148126144,40420692010690,1850,0.67,2017
533756148126144,40420692010690,1851,0.56,2017
533756148126144,40420692010690,1852,0.46,2017
533756148126144,40420692010690,1853,0.54,2017
533756148126144,40420692010690,1854,0.41,2017
533756148126144,40420692010690,1855,0.44,2017
533756148126144,40420692010690,1856,0.46,2017
533756148126144,40420692010690,1857,0.38,2017
533756148126144,40420692010690,1858,0.37,2017
533756148126144,40420692010690,1859,0.49,2017
533756148126144,40420692010690,1860,0.52,2017
533756148126144,40420692010690,1861,0.48,2017
533756148126144,40420692010690,1862,0.58,2017
533756148126144,40420692010690,1863,0.47,2017
533756148126144,40420692010690,1864,0.36,2017
533756148126144,40420692010690,1865,0.51,2017
533756148126144,40420692010690,1866,0.52,2017
533756148126144,40420692010690,1867,0.49,2017
533756148126144,40420692010690,1868,0.45,2017
533756148126144,40420692010690,1869,0.4,2017
533756148126144,40420692010690,1870,0.39,2017
533756148126144,40420692010690,1871,0.39,2017
533756148126144,40420692010690,1872,0.37,2017
533756148126144,40420692010690,1873,0.31,2017
533756148126144,40420692010690,1874,0.28,2017
533756148126144,40420692010690,1875,0.31,2017
533756148126144,40420692010690,1876,0.32,2017
533756148126144,40420692010690,1877,0.31,2017
533756148126144,40420692010690,1878,0.33,2017
533756148126144,40420692010690,1879,0.45,2017
533756148126144,40420692010690,1880,0.45,2017
533756148126144,40420692010690,1881,0.4,2017
533756148126144,40420692010690,1882,0.46,2017
533756148126144,40420692010690,1883,0.32,2017
533756148126144,40420692010690,1884,0.4,2017
533756148126144,40420692010690,1885,0.53,2017
533756148126144,40420692010690,1886,0.47,2017
533756148126144,40420692010690,1887,0.46,2017
533756148126144,40420692010690,1888,0.36,2017
533756148126144,40420692010690,1889,0.37,2017
533756148126144,40420692010690,1890,0.47,2017
533756148126144,40420692010690,1891,0.53,2017
533756148126144,40420692010690,1892,0.52,2017
533756148126144,40420692010690,1893,0.37,2017
533756148126144,40420692010690,1894,0.37,2017
533756148126144,40420692010690,1895,0.5,2017
533756148126144,40420692010690,1896,0.44,2017
533756148126144,40420692010690,1897,0.54,2017
533756148126144,40420692010690,1898,0.5,2017
533756148126144,40420692010690,1899,0.36,2017
533756148126144,40420692010690,1900,0.61,2017
533756148126144,40420692010690,1901,0.45,2017
533756148126144,40420692010690,1902,0.37,2017
533756148126144,40420692010690,1903,0.41,2017
533756148126144,40420692010690,1904,0.43,2017
533756148126144,40420692010690,1905,0.51,2017
533756148126144,40420692010690,1906,0.4,2017
533756148126144,40420692010690,1907,0.43,2017
533756148126144,40420692010690,1908,0.4,2017
533756148126144,40420692010690,1909,0.39,2017
533756148126144,40420692010690,1910,0.44,2017
533756148126144,40420692010690,1911,0.42,2017
533756148126144,40420692010690,1912,0.37,2017
533756148126144,40420692010690,1913,0.4,2017
533756148126144,40420692010690,1914,0.45,2017
533756148126144,40420692010690,1915,0.37,2017
533756148126144,40420692010690,1916,0.42,2017
533756148126144,40420692010690,1917,0.41,2017
533756148126144,40420692010690,1918,0.44,2017
533756148126144,40420692010690,1919,0.4,2017
533756148126144,40420692010690,1920,0.34,2017
533756148126144,40420692010690,1921,0.28,2017
533756148126144,40420692010690,1922,0.33,2017
533756148126144,40420692010690,1923,0.35,2017
533756148126144,40420692010690,1924,0.28,2017
533756148126144,40420692010690,1925,0.37,2017
533756148126144,40420692010690,1926,0.29,2017
533756148126144,40420692010690,1927,0.33,2017
533756148126144,40420692010690,1928,0.23,2017
533756148126144,40420692010690,1929,0.39,2017
533756148126144,40420692010690,1930,0.35,2017
533756148126144,40420692010690,1931,0.38,2017
533756148126144,40420692010690,1932,0.29,2017
533756148126144,40420692010690,1933,0.24,2017
533756148126144,40420692010690,1934,0.33,2017
533756148126144,40420692010690,1935,0.27,2017
533756148126144,40420692010690,1936,0.34,2017
533756148126144,40420692010690,1937,0.37,2017
533756148126144,40420692010690,1938,0.43,2017
533756148126144,40420692010690,1939,0.39,2017
533756148126144,40420692010690,1940,0.45,2017
533756148126144,40420692010690,1941,0.57,2017
533756148126144,40420692010690,1942,0.55,2017
533756148126144,40420692010690,1943,0.6,2017
533756148126144,40420692010690,1944,0.52,2017
533756148126144,40420692010690,1945,0.57,2017
533756148126144,40420692010690,1946,0.46,2017
533756148126144,40420692010690,1947,0.46,2017
533756148126144,40420692010690,1948,0.48,2017
533756148126144,40420692010690,1949,0.43,2017
533756148126144,40420692010690,1950,0.4,2017
533756148126144,40420692010690,1951,0.38,2017
533756148126144,40420692010690,1952,0.45,2017
533756148126144,40420692010690,1953,0.34,2017
533756148126144,40420692010690,1954,0.44,2017
533756148126144,40420692010690,1955,0.33,2017
533756148126144,40420692010690,1956,0.38,2017
533756148126144,40420692010690,1957,0.4,2017
533756148126144,40420692010690,1958,0.37,2017
533756148126144,40420692010690,1959,0.44,2017
533756148126144,40420692010690,1960,0.34,2017
533756148126144,40420692010690,1961,0.3,2017
533756148126144,40420692010690,1962,0.33,2017
533756148126144,40420692010690,1963,0.25,2017
533756148126144,40420692010690,1964,0.29,2017
533756148126144,40420692010690,1965,0.27,2017
533756148126144,40420692010690,1966,0.38,2017
533756148126144,40420692010690,1967,0.42,2017
533756148126144,40420692010690,1968,0.29,2017
533756148126144,40420692010690,1969,0.26,2017
533756148126144,40420692010690,1970,0.37,2017
533756148126144,40420692010690,1971,0.29,2017
533756148126144,40420692010690,1972,0.29,2017
533756148126144,40420692010690,1973,0.4,2017
533756148126144,40420692010690,1974,0.43,2017
533756148126144,40420692010690,1975,0.44,2017
533756148126144,40420692010690,1976,0.39,2017
533756148126144,40420692010690,1977,0.32,2017
533756148126144,40420692010690,1978,0.27,2017
533756148126144,40420692010690,1979,0.23,2017
533756148126144,40420692010690,1980,0.28,2017
533756148126144,40420692010690,1981,0.32,2017
533756148126144,40420692010690,1982,0.37,2017
533756148126144,40420692010690,1983,0.33,2017
533756148126144,40420692010690,1984,0.35,2017
533756148126144,40420692010690,1985,0.33,2017
533756148126144,40420692010690,1986,0.38,2017
533756148126144,40420692010690,1987,0.4,2017
533756148126144,40420692010690,1988,0.24,2017
533756148126144,40420692010690,1989,0.25,2017
533756148126144,40420692010690,1990,0.21,2017
533756148126144,40420692010690,1991,0.19,2017
533756148126144,40420692010690,1992,0.2,2017
533756148126144,40420692010690,1993,0.25,2017
533756148126144,40420692010690,1994,0.32,2017
533756148126144,40420692010690,1995,0.37,2017
533756148126144,40420692010690,1996,0.3,2017
533756148126144,40420692010690,1997,0.28,2017
533756148126144,40420692010690,1998,0.36,2017
533756148126144,40420692010690,1999,0.31,2017
533756148126144,40420692010690,2000,0.29,2017
533756148126144,40420692010690,2001,0.42,2017
533756148126144,40420692010690,2002,0.37,2017
533756148126144,40420692010690,2003,0.34,2017
533756148126144,40420692010690,2004,0.36,2017
533756148126144,40420692010690,2005,0.47,2017
533756148126144,40420692010690,2006,0.47,2017
533756148126144,40420692010690,2007,0.48,2017
533756148126144,40420692010690,2008,0.41,2017
533756148126144,40420692010690,2009,0.41,2017
533756148126144,40420692010690,2010,0.36,2017
533756148126144,40420692010690,2011,0.33,2017
533756148126144,40420692010690,2012,0.33,2017
533756148126144,40420692010690,2013,0.4,2017
533756148126144,40420692010690,2014,0.35,2017
533756148126144,40420692010690,2015,0.35,2017
533756148126144,40420692010690,2016,0.33,2017
533756148126144,40420692010690,2017,0.27,2017
533756185126144,40420692010690,1840,0.7,2017
533756185126144,40420692010690,1841,0.65,2017
533756185126144,40420692010690,1842,0.74,2017
533756185126144,40420692010690,1843,0.4,2017
533756185126144,40420692010690,1844,0.35,2017
533756185126144,40420692010690,1845,0.43,2017
533756185126144,40420692010690,1846,0.29,2017
533756185126144,40420692010690,1847,0.32,2017
533756185126144,40420692010690,1848,0.33,2017
533756185126144,40420692010690,1849,0.35,2017
533756185126144,40420692010690,1850,0.38,2017
533756185126144,40420692010690,1851,0.39,2017
533756185126144,40420692010690,1852,0.42,2017
533756185126144,40420692010690,1853,0.41,2017
533756185126144,40420692010690,1854,0.35,2017
533756185126144,40420692010690,1855,0.35,2017
533756185126144,40420692010690,1856,0.34,2017
533756185126144,40420692010690,1857,0.28,2017
533756185126144,40420692010690,1858,0.3,2017
533756185126144,40420692010690,1859,0.46,2017
533756185126144,40420692010690,1860,0.4,2017
533756185126144,40420692010690,1861,0.35,2017
533756185126144,40420692010690,1862,0.3,2017
533756185126144,40420692010690,1863,0.4,2017
533756185126144,40420692010690,1864,0.4,2017
533756185126144,40420692010690,1865,0.38,2017
533756185126144,40420692010690,1866,0.45,2017
533756185126144,40420692010690,1867,0.37,2017
533756185126144,40420692010690,1868,0.42,2017
533756185126144,40420692010690,1869,0.39,2017
533756185126144,40420692010690,1870,0.29,2017
533756185126144,40420692010690,1871,0.33,2017
533756185126144,40420692010690,1872,0.33,2017
533756185126144,40420692010690,1873,0.14,2017
533756185126144,40420692010690,1874,0.16,2017
533756185126144,40420692010690,1875,0.25,2017
533756185126144,40420692010690,1876,0.28,2017
533756185126144,40420692010690,1877,0.21,2017
533756185126144,40420692010690,1878,0.22,2017
533756185126144,40420692010690,1879,0.25,2017
533756185126144,40420692010690,1880,0.26,2017
533756185126144,40420692010690,1881,0.31,2017
533756185126144,40420692010690,1882,0.3,2017
533756185126144,40420692010690,1883,0.31,2017
533756185126144,40420692010690,1884,0.34,2017
533756185126144,40420692010690,1885,0.29,2017
533756185126144,40420692010690,1886,0.27,2017
533756185126144,40420692010690,1887,0.28,2017
533756185126144,40420692010690,1888,0.34,2017
533756185126144,40420692010690,1889,0.27,2017
533756185126144,40420692010690,1890,0.35,2017
533756185126144,40420692010690,1891,0.37,2017
533756185126144,40420692010690,1892,0.43,2017
533756185126144,40420692010690,1893,0.32,2017
533756185126144,40420692010690,1894,0.36,2017
533756185126144,40420692010690,1895,0.29,2017
533756185126144,40420692010690,1896,0.16,2017
533756185126144,40420692010690,1897,0.16,2017
533756185126144,40420692010690,1898,0.19,2017
533756185126144,40420692010690,1899,0.21,2017
533756185126144,40420692010690,1900,0.3,2017
533756185126144,40420692010690,1901,0.33,2017
533756185126144,40420692010690,1902,0.3,2017
533756185126144,40420692010690,1903,0.19,2017
533756185126144,40420692010690,1904,0.19,2017
533756185126144,40420692010690,1905,0.28,2017
533756185126144,40420692010690,1906,0.24,2017
533756185126144,40420692010690,1907,0.25,2017
533756185126144,40420692010690,1908,0.25,2017
533756185126144,40420692010690,1909,0.3,2017
533756185126144,40420692010690,1910,0.37,2017
533756185126144,40420692010690,1911,0.36,2017
533756185126144,40420692010690,1912,0.38,2017
533756185126144,40420692010690,1913,0.29,2017
533756185126144,40420692010690,1914,0.26,2017
533756185126144,40420692010690,1915,0.19,2017
533756185126144,40420692010690,1916,0.31,2017
533756185126144,40420692010690,1917,0.28,2017
533756185126144,40420692010690,1918,0.24,2017
533756185126144,40420692010690,1919,0.18,2017
533756185126144,40420692010690,1920,0.2,2017
533756185126144,40420692010690,1921,0.14,2017
533756185126144,40420692010690,1922,0.13,2017
533756185126144,40420692010690,1923,0.16,2017
533756185126144,40420692010690,1924,0.15,2017
533756185126144,40420692010690,1925,0.19,2017
533756185126144,40420692010690,1926,0.26,2017
533756185126144,40420692010690,1927,0.41,2017
533756185126144,40420692010690,1928,0.45,2017
533756185126144,40420692010690,1929,0.34,2017
533756185126144,40420692010690,1930,0.3,2017
533756185126144,40420692010690,1931,0.25,2017
533756185126144,40420692010690,1932,0.22,2017
533756185126144,40420692010690,1933,0.09,2017
533756185126144,40420692010690,1934,0.09,2017
533756185126144,40420692010690,1935,0.16,2017
533756185126144,40420692010690,1936,0.15,2017
533756185126144,40420692010690,1937,0.21,2017
533756185126144,40420692010690,1938,0.24,2017
533756185126144,40420692010690,1939,0.22,2017
533756185126144,40420692010690,1940,0.22,2017
533756185126144,40420692010690,1941,0.31,2017
533756185126144,40420692010690,1942,0.33,2017
533756185126144,40420692010690,1943,0.35,2017
533756185126144,40420692010690,1944,0.35,2017
533756185126144,40420692010690,1945,0.4,2017
533756185126144,40420692010690,1946,0.42,2017
533756185126144,40420692010690,1947,0.38,2017
533756185126144,40420692010690,1948,0.24,2017
533756185126144,40420692010690,1949,0.2,2017
533756185126144,40420692010690,1950,0.2,2017
533756185126144,40420692010690,1951,0.21,2017
533756185126144,40420692010690,1952,0.18,2017
533756185126144,40420692010690,1953,0.13,2017
533756185126144,40420692010690,1954,0.15,2017
533756185126144,40420692010690,1955,0.14,2017
533756185126144,40420692010690,1956,0.12,2017
533756185126144,40420692010690,1957,0.08,2017
533756185126144,40420692010690,1958,0.07,2017
533756185126144,40420692010690,1959,0.11,2017
533756185126144,40420692010690,1960,0.15,2017
533756185126144,40420692010690,1961,0.16,2017
533756185126144,40420692010690,1962,0.21,2017
533756185126144,40420692010690,1963,0.22,2017
533756185126144,40420692010690,1964,0.18,2017
533756185126144,40420692010690,1965,0.21,2017
533756185126144,40420692010690,1966,0.44,2017
533756185126144,40420692010690,1967,0.55,2017
533756185126144,40420692010690,1968,0.49,2017
533756185126144,40420692010690,1969,0.46,2017
533756185126144,40420692010690,1970,0.33,2017
533756185126144,40420692010690,1971,0.26,2017
533756185126144,40420692010690,1972,0.16,2017
533756185126144,40420692010690,1973,0.14,2017
533756185126144,40420692010690,1974,0.1,2017
533756185126144,40420692010690,1975,0.11,2017
533756185126144,40420692010690,1976,0.11,2017
533756185126144,40420692010690,1977,0.08,2017
533756185126144,40420692010690,1978,0.1,2017
533756185126144,40420692010690,1979,0.09,2017
533756185126144,40420692010690,1980,0.14,2017
533756185126144,40420692010690,1981,0.17,2017
533756185126144,40420692010690,1982,0.15,2017
533756185126144,40420692010690,1983,0.13,2017
533756185126144,40420692010690,1984,0.14,2017
533756185126144,40420692010690,1985,0.1,2017
533756185126144,40420692010690,1986,0.11,2017
533756185126144,40420692010690,1987,0.06,2017
533756185126144,40420692010690,1988,0.05,2017
533756185126144,40420692010690,1989,0.03,2017
533756185126144,40420692010690,1990,0.03,2017
533756185126144,40420692010690,1991,0.06,2017
533756185126144,40420692010690,1992,0.08,2017
533756185126144,40420692010690,1993,0.16,2017
533756185126144,40420692010690,1994,0.17,2017
533756185126144,40420692010690,1995,0.18,2017
533756185126144,40420692010690,1996,0.17,2017
533756185126144,40420692010690,1997,0.12,2017
533756185126144,40420692010690,1998,0.23,2017
533756185126144,40420692010690,1999,0.21,2017
533756185126144,40420692010690,2000,0.13,2017
533756185126144,40420692010690,2001,0.11,2017
533756185126144,40420692010690,2002,0.16,2017
533756185126144,40420692010690,2003,0.15,2017
533756185126144,40420692010690,2004,0.25,2017
533756185126144,40420692010690,2005,0.45,2017
533756185126144,40420692010690,2006,0.39,2017
533756185126144,40420692010690,2007,0.54,2017
533756185126144,40420692010690,2008,0.52,2017
533756185126144,40420692010690,2009,0.58,2017
533756185126144,40420692010690,2010,0.69,2017
533756185126144,40420692010690,2011,0.66,2017
533756185126144,40420692010690,2012,0.57,2017
533756185126144,40420692010690,2013,0.55,2017
533756185126144,40420692010690,2014,0.58,2017
533756185126144,40420692010690,2015,0.49,2017
533756185126144,40420692010690,2016,0.43,2017
533756185126144,40420692010690,2017,0.32,2017
533764628126144,40422794010690,1837,1.44,2017
533764628126144,40422794010690,1838,1.46,2017
533764628126144,40422794010690,1839,1.32,2017
533764628126144,40422794010690,1840,1.3,2017
533764628126144,40422794010690,1841,2.29,2017
533764628126144,40422794010690,1842,1.87,2017
533764628126144,40422794010690,1843,1.48,2017
533764628126144,40422794010690,1844,1.24,2017
533764628126144,40422794010690,1845,1.44,2017
533764628126144,40422794010690,1846,1.9,2017
533764628126144,40422794010690,1847,1.32,2017
533764628126144,40422794010690,1848,1.35,2017
533764628126144,40422794010690,1849,1.31,2017
533764628126144,40422794010690,1850,0.81,2017
533764628126144,40422794010690,1851,0.77,2017
533764628126144,40422794010690,1852,0.69,2017
533764628126144,40422794010690,1853,0.77,2017
533764628126144,40422794010690,1854,0.87,2017
533764628126144,40422794010690,1855,1.1,2017
533764628126144,40422794010690,1856,1.13,2017
533764628126144,40422794010690,1857,1.14,2017
533764628126144,40422794010690,1858,0.98,2017
533764628126144,40422794010690,1859,0.84,2017
533764628126144,40422794010690,1860,0.62,2017
533764628126144,40422794010690,1861,0.72,2017
533764628126144,40422794010690,1862,0.72,2017
533764628126144,40422794010690,1863,0.76,2017
533764628126144,40422794010690,1864,0.37,2017
533764628126144,40422794010690,1865,0.68,2017
533764628126144,40422794010690,1866,0.82,2017
533764628126144,40422794010690,1867,0.88,2017
533764628126144,40422794010690,1868,1.09,2017
533764628126144,40422794010690,1869,1,2017
533764628126144,40422794010690,1870,0.84,2017
533764628126144,40422794010690,1871,0.99,2017
533764628126144,40422794010690,1872,0.86,2017
533764628126144,40422794010690,1873,0.96,2017
533764628126144,40422794010690,1874,1.01,2017
533764628126144,40422794010690,1875,1.07,2017
533764628126144,40422794010690,1876,1.4,2017
533764628126144,40422794010690,1877,1.32,2017
533764628126144,40422794010690,1878,1.46,2017
533764628126144,40422794010690,1879,1.52,2017
533764628126144,40422794010690,1880,1.14,2017
533764628126144,40422794010690,1881,1.35,2017
533764628126144,40422794010690,1882,1.13,2017
533764628126144,40422794010690,1883,0.83,2017
533764628126144,40422794010690,1884,1.13,2017
533764628126144,40422794010690,1885,1.41,2017
533764628126144,40422794010690,1886,0.58,2017
533764628126144,40422794010690,1887,1.25,2017
533764628126144,40422794010690,1888,1.31,2017
533764628126144,40422794010690,1889,1.24,2017
533764628126144,40422794010690,1890,1.04,2017
533764628126144,40422794010690,1891,1.15,2017
533764628126144,40422794010690,1892,0.97,2017
533764628126144,40422794010690,1893,1.03,2017
533764628126144,40422794010690,1894,0.84,2017
533764628126144,40422794010690,1895,1.01,2017
533764628126144,40422794010690,1896,1.07,2017
533764628126144,40422794010690,1897,1.44,2017
533764628126144,40422794010690,1898,1.15,2017
533764628126144,40422794010690,1899,1.08,2017
533764628126144,40422794010690,1900,1.46,2017
533764628126144,40422794010690,1901,1.25,2017
533764628126144,40422794010690,1902,1.61,2017
533764628126144,40422794010690,1903,1.15,2017
533764628126144,40422794010690,1904,0.93,2017
533764628126144,40422794010690,1905,1.03,2017
533764628126144,40422794010690,1906,0.66,2017
533764628126144,40422794010690,1907,1.3,2017
533764628126144,40422794010690,1908,1.4,2017
533764628126144,40422794010690,1909,0.86,2017
533764628126144,40422794010690,1910,0.85,2017
533764628126144,40422794010690,1911,0.66,2017
533764628126144,40422794010690,1912,0.87,2017
533764628126144,40422794010690,1913,0.92,2017
533764628126144,40422794010690,1914,1.38,2017
533764628126144,40422794010690,1915,1.01,2017
533764628126144,40422794010690,1916,1.13,2017
533764628126144,40422794010690,1917,1.45,2017
533764628126144,40422794010690,1918,1.12,2017
533764628126144,40422794010690,1919,1.11,2017
533764628126144,40422794010690,1920,0.95,2017
533764628126144,40422794010690,1921,0.91,2017
533764628126144,40422794010690,1922,1.19,2017
533764628126144,40422794010690,1923,1.43,2017
533764628126144,40422794010690,1924,1.16,2017
533764628126144,40422794010690,1925,0.82,2017
533764628126144,40422794010690,1926,0.81,2017
533764628126144,40422794010690,1927,0.73,2017
533764628126144,40422794010690,1928,0.64,2017
533764628126144,40422794010690,1929,0.71,2017
533764628126144,40422794010690,1930,0.93,2017
533764628126144,40422794010690,1931,0.83,2017
533764628126144,40422794010690,1932,0.86,2017
533764628126144,40422794010690,1933,0.7,2017
533764628126144,40422794010690,1934,0.72,2017
533764628126144,40422794010690,1935,0.54,2017
533764628126144,40422794010690,1936,0.43,2017
533764628126144,40422794010690,1937,0.79,2017
533764628126144,40422794010690,1938,0.73,2017
533764628126144,40422794010690,1939,0.65,2017
533764628126144,40422794010690,1940,0.62,2017
533764628126144,40422794010690,1941,0.64,2017
533764628126144,40422794010690,1942,0.89,2017
533764628126144,40422794010690,1943,0.16,2017
533764628126144,40422794010690,1944,0.41,2017
533764628126144,40422794010690,1945,0.39,2017
533764628126144,40422794010690,1946,0.21,2017
533764628126144,40422794010690,1947,0.47,2017
533764628126144,40422794010690,1948,0.41,2017
533764628126144,40422794010690,1949,0.36,2017
533764628126144,40422794010690,1950,0.33,2017
533764628126144,40422794010690,1951,0.13,2017
533764628126144,40422794010690,1952,0.55,2017
533764628126144,40422794010690,1953,0.31,2017
533764628126144,40422794010690,1954,0.21,2017
533764628126144,40422794010690,1955,0.5,2017
533764628126144,40422794010690,1956,0.18,2017
533764628126144,40422794010690,1957,0.16,2017
533764628126144,40422794010690,1958,0.51,2017
533764628126144,40422794010690,1959,0.25,2017
533764628126144,40422794010690,1960,0.28,2017
533764628126144,40422794010690,1961,0.22,2017
533764628126144,40422794010690,1962,0.31,2017
533764628126144,40422794010690,1963,0.41,2017
533764628126144,40422794010690,1964,0.3,2017
533764628126144,40422794010690,1965,0.18,2017
533764628126144,40422794010690,1966,0.49,2017
533764628126144,40422794010690,1967,0.3,2017
533764628126144,40422794010690,1968,0.39,2017
533764628126144,40422794010690,1969,0.53,2017
533764628126144,40422794010690,1970,0.37,2017
533764628126144,40422794010690,1971,0.27,2017
533764628126144,40422794010690,1972,0.12,2017
533764628126144,40422794010690,1973,0.34,2017
533764628126144,40422794010690,1974,0.26,2017
533764628126144,40422794010690,1975,0.24,2017
533764628126144,40422794010690,1976,0.16,2017
533764628126144,40422794010690,1977,0.26,2017
